geography_code,variable,synth_fraction,constraint_fraction
d5,f_30_to_60,0.351409978308026,0.35205183585313177
d5,m_gt_60,0.1301518438177874,0.12958963282937366
d5,f_gt_60,0.13449023861171366,0.13390928725701945
d5,edu_non,0.08459869848156182,0.08423326133909287
d5,edu_low,0.3600867678958785,0.36069114470842334
d5,edu_middle,0.4967462039045553,0.49676025917926564
d5,edu_high,0.05856832971800434,0.058315334773218146
d15,location_urban,0,0
d15,location_rural,1,1
d15,hh_size1,0.21548821548821548,0.21476510067114093
d15,hh_size2,0.6666666666666666,0.6677852348993288
d15,hh_size3,0.020202020202020204,0.020134228187919462
d15,hh_size4,0.09764309764309764,0.09731543624161074
d15,m_0_to_30,0.029585798816568046,0.029469548133595286
d15,f_0_to_30,0.009861932938856016,0.009823182711198428
d15,m_30_to_60,0.3057199211045365,0.3045186640471513
d15,f_30_to_60,0.33727810650887574,0.3379174852652259
d15,m_gt_60,0.1834319526627219,0.18467583497053044
d15,f_gt_60,0.1341222879684418,0.13359528487229863
d15,edu_non,0.1203155818540434,0.11984282907662082
d15,edu_low,0.5167652859960552,0.5166994106090373
d15,edu_middle,0.33136094674556216,0.3320235756385069
d15,edu_high,0.03155818540433925,0.03143418467583497
d18,location_urban,0,0
d18,location_rural,1,1
d18,hh_size1,0.2708333333333333,0.2743055555555556
d18,hh_size2,0.6840277777777778,0.6805555555555556
d18,hh_size3,0.013888888888888888,0.013888888888888888
d18,hh_size4,0.03125,0.03125
d18,m_0_to_30,0.02636916835699797,0.026422764227642278
d18,f_0_to_30,0.02231237322515213,0.022357723577235773
d18,m_30_to_60,0.33874239350912777,0.33739837398373984
d18,f_30_to_60,0.3204868154158215,0.31910569105691056
d18,m_gt_60,0.16227180527383367,0.16463414634146342
d18,f_gt_60,0.12981744421906694,0.13008130081300814
d18,edu_non,0.11764705882352941,0.11585365853658537
d18,edu_low,0.5294117647058824,0.5284552845528455
d18,edu_middle,0.3265720081135903,0.32926829268292684
d18,edu_high,0.02636916835699797,0.026422764227642278
d8,location_urban,0,0
d8,location_rural,1,1
d8,hh_size1,0.22962962962962963,0.22794117647058823
d8,hh_size2,0.6592592592592592,0.6580882352941176
d8,hh_size3,0.018518518518518517,0.01838235294117647
d8,hh_size4,0.09259259259259259,0.09558823529411764
d8,m_0_to_30,0.015283842794759825,0.015184381778741865
d8,f_0_to_30,0.028384279475982533,0.028199566160520606
d8,m_30_to_60,0.32096069868995636,0.3210412147505423
d8,f_30_to_60,0.3231441048034934,0.32537960954446854
d8,m_gt_60,0.15283842794759825,0.15184381778741865
d8,f_gt_60,0.15938864628820962,0.15835140997830802
d8,edu_non,0.11135371179039301,0.11062906724511931
d8,edu_low,0.5545851528384279,0.5553145336225597
d8,edu_middle,0.314410480349345,0.31453362255965295
d8,edu_high,0.019650655021834062,0.019522776572668113
d25,location_urban,0,0
d25,location_rural,1,1
d25,hh_size1,0.2292358803986711,0.22847682119205298
d25,hh_size2,0.6611295681063123,0.6622516556291391
d25,hh_size3,0.0033222591362126247,0.0033112582781456954
d25,hh_size4,0.10631229235880399,0.10596026490066225
d25,m_0_to_30,0.01593625498007968,0.015873015873015872
d25,f_0_to_30,0.02390438247011952,0.023809523809523808
d25,m_30_to_60,0.3545816733067729,0.3531746031746032
d25,f_30_to_60,0.29880478087649404,0.2996031746031746
d25,m_gt_60,0.1454183266932271,0.14484126984126985
d25,f_gt_60,0.16135458167330677,0.1626984126984127
d25,edu_non,0.12151394422310757,0.12103174603174603
d25,edu_low,0.5338645418326693,0.5337301587301587
d25,edu_middle,0.3247011952191235,0.3253968253968254
d25,edu_high,0.0199203187250996,0.01984126984126984
d12,location_urban,0,0
d12,location_rural,1,1
d12,hh_size1,0.24125874125874125,0.24041811846689895
d12,hh_size2,0.6993006993006993,0.6968641114982579
d12,hh_size3,0.0034965034965034965,0.003484320557491289
d12,hh_size4,0.055944055944055944,0.059233449477351915
d12,m_0_to_30,0.022540983606557378,0.022494887525562373
d12,f_0_to_30,0.036885245901639344,0.03680981595092025
d12,m_30_to_60,0.3360655737704918,0.3374233128834356
d12,f_30_to_60,0.2930327868852459,0.29243353783231085
d12,m_gt_60,0.17008196721311475,0.16973415132924335
d12,f_gt_60,0.1413934426229508,0.1411042944785276
d12,edu_non,0.12295081967213115,0.12269938650306748
d12,edu_low,0.5676229508196722,0.5685071574642127
d12,edu_middle,0.2930327868852459,0.29243353783231085
d12,edu_high,0.01639344262295082,0.016359918200409
d21,location_urban,1,1
d21,location_rural,0,0
d21,hh_size1,0.32601880877742945,0.325
d21,hh_size2,0.4608150470219436,0.459375
d21,hh_size3,0.03134796238244514,0.03125
d21,hh_size4,0.18181818181818182,0.184375
d21,m_0_to_30,0.13580246913580246,0.13552361396303902
d21,f_0_to_30,0.12345679012345678,0.12320328542094455
d21,m_30_to_60,0.33127572016460904,0.3326488706365503
d21,f_30_to_60,0.3045267489711934,0.30390143737166325
d21,m_gt_60,0.04526748971193416,0.045174537987679675
d21,f_gt_60,0.059670781893004114,0.059548254620123205
d21,edu_non,0.06172839506172839,0.061601642710472276
d21,edu_low,0.2613168724279835,0.26078028747433263
d21,edu_middle,0.6008230452674898,0.6016427104722792
d21,edu_high,0.07613168724279835,0.07597535934291581
d13,location_urban,0,0
d13,location_rural,1,1
d13,hh_size1,0.23508771929824562,0.23426573426573427
d13,hh_size2,0.6526315789473685,0.6538461538461539
d13,hh_size3,0.007017543859649123,0.006993006993006993
d13,hh_size4,0.10526315789473684,0.1048951048951049
d13,m_0_to_30,0.018947368421052633,0.018867924528301886
d13,f_0_to_30,0.023157894736842106,0.023060796645702306
d13,m_30_to_60,0.31157894736842107,0.31236897274633124
d13,f_30_to_60,0.3389473684210526,0.33962264150943394
d13,m_gt_60,0.1431578947368421,0.14255765199161424
d13,f_gt_60,0.16421052631578947,0.16352201257861634
d13,edu_non,0.06736842105263158,0.06708595387840671
d13,edu_low,0.5494736842105263,0.549266247379455
d13,edu_middle,0.35157894736842105,0.3522012578616352
d13,edu_high,0.031578947368421054,0.031446540880503145
d28,location_urban,1,1
d28,location_rural,0,0
d28,hh_size1,0.28524590163934427,0.28524590163934427
d28,hh_size2,0.5311475409836065,0.5278688524590164
d28,hh_size3,0.03934426229508197,0.03934426229508197
d28,hh_size4,0.14426229508196722,0.14754098360655737
d28,m_0_to_30,0.1446028513238289,0.14489795918367346
d28,f_0_to_30,0.12219959266802444,0.12244897959183673
d28,m_30_to_60,0.3258655804480652,0.32653061224489793
d28,f_30_to_60,0.32382892057026474,0.3224489795918367
d28,m_gt_60,0.038696537678207736,0.03877551020408163
d28,f_gt_60,0.04480651731160896,0.044897959183673466
d28,edu_non,0.06924643584521385,0.06938775510204082
d28,edu_low,0.24236252545824846,0.24285714285714285
d28,edu_middle,0.570264765784114,0.5693877551020409
d28,edu_high,0.11812627291242363,0.11836734693877551
d11,location_urban,0,0
d11,location_rural,1,1
d11,hh_size1,0.2671232876712329,0.2653061224489796
d11,hh_size2,0.6027397260273972,0.5986394557823129
d11,hh_size3,0.017123287671232876,0.017006802721088437
d11,hh_size4,0.11301369863013698,0.11904761904761904
d11,m_0_to_30,0.03138075313807531,0.03125
d11,f_0_to_30,0.014644351464435146,0.014583333333333334
d11,m_30_to_60,0.28661087866108786,0.2875
d11,f_30_to_60,0.33263598326359833,0.3333333333333333
d11,m_gt_60,0.16736401673640167,0.16666666666666666
d11,f_gt_60,0.16736401673640167,0.16666666666666666
d11,edu_non,0.09205020920502092,0.09166666666666666
d11,edu_low,0.5794979079497908,0.58125
d11,edu_middle,0.3075313807531381,0.30625
d11,edu_high,0.02092050209205021,0.020833333333333332
d14,location_urban,0,0
d14,location_rural,1,1
d14,hh_size1,0.19281045751633988,0.19218241042345277
d14,hh_size2,0.6535947712418301,0.6514657980456026
d14,hh_size3,0.00980392156862745,0.009771986970684038
d14,hh_size4,0.1437908496732026,0.1465798045602606
d14,m_0_to_30,0.0234375,0.023391812865497075
d14,f_0_to_30,0.025390625,0.025341130604288498
d14,m_30_to_60,0.314453125,0.3138401559454191
d14,f_30_to_60,0.3203125,0.3216374269005848
d14,m_gt_60,0.177734375,0.17738791423001948
d14,f_gt_60,0.138671875,0.13840155945419103
d14,edu_non,0.115234375,0.11500974658869395
d14,edu_low,0.537109375,0.5380116959064327
d14,edu_middle,0.333984375,0.3333333333333333
d14,edu_high,0.013671875,0.01364522417153996
d9,location_urban,1,1
d9,location_rural,0,0
d9,hh_size1,0.2830188679245283,0.28391167192429023
d9,hh_size2,0.6540880503144654,0.6561514195583596
d9,hh_size3,0.006289308176100629,0.006309148264984227
d9,hh_size4,0.05660377358490566,0.05362776025236593
d9,m_0_to_30,0.033962264150943396,0.034026465028355386
d9,f_0_to_30,0.026415094339622643,0.026465028355387523
d9,m_30_to_60,0.3622641509433962,0.3610586011342155
d9,f_30_to_60,0.330188679245283,0.33081285444234404
d9,m_gt_60,0.12641509433962264,0.1266540642722117
d9,f_gt_60,0.12075471698113208,0.12098298676748583
d9,edu_non,0.07924528301886792,0.07939508506616257
d9,edu_low,0.3660377358490566,0.3667296786389414
d9,edu_middle,0.4962264150943396,0.4952741020793951
d9,edu_high,0.05849056603773585,0.05860113421550094
d31,location_urban,0,0
d31,location_rural,1,1
d31,hh_size1,0.23026315789473684,0.23026315789473684
d31,hh_size2,0.631578947368421,0.6348684210526315
d31,hh_size3,0.019736842105263157,0.019736842105263157
d31,hh_size4,0.11842105263157894,0.11513157894736842
d31,m_0_to_30,0.021653543307086614,0.021611001964636542
d31,f_0_to_30,0.031496062992125984,0.03143418467583497
d31,m_30_to_60,0.35236220472440943,0.35363457760314343
d31,f_30_to_60,0.29133858267716534,0.2907662082514735
d31,m_gt_60,0.17913385826771652,0.1787819253438114
d31,f_gt_60,0.12401574803149606,0.1237721021611002
d31,edu_non,0.13188976377952755,0.13163064833005894
d31,edu_low,0.515748031496063,0.5166994106090373
d31,edu_middle,0.33070866141732286,0.3300589390962672
d31,edu_high,0.021653543307086614,0.021611001964636542
d27,location_urban,0,0
d27,location_rural,1,1
d27,hh_size1,0.1407942238267148,0.14028776978417265
d27,hh_size2,0.6389891696750902,0.6438848920863309
d27,hh_size3,0.01444043321299639,0.014388489208633094
d27,hh_size4,0.20577617328519857,0.2014388489208633
d27,m_0_to_30,0.021645021645021644,0.021505376344086023
d27,f_0_to_30,0.017316017316017316,0.017204301075268817
d27,m_30_to_60,0.33766233766233766,0.33978494623655914
d27,f_30_to_60,0.30952380952380953,0.3096774193548387
d27,m_gt_60,0.18181818181818182,0.18064516129032257
d27,f_gt_60,0.13203463203463203,0.13118279569892474
d27,edu_non,0.11904761904761904,0.11827956989247312
d27,edu_low,0.5367965367965368,0.5376344086021505
d27,edu_middle,0.3268398268398268,0.32688172043010755
d27,edu_high,0.017316017316017316,0.017204301075268817
d0,location_urban,0,0
d0,location_rural,1,1
d0,hh_size1,0.24842767295597484,0.24921135646687698
d0,hh_size2,0.6194968553459119,0.6246056782334385
d0,hh_size3,0.015723270440251572,0.015772870662460567
d0,hh_size4,0.11635220125786164,0.11041009463722397
d0,m_0_to_30,0.022857142857142857,0.022857142857142857
d0,f_0_to_30,0.02857142857142857,0.02857142857142857
d0,m_30_to_60,0.3238095238095238,0.3238095238095238
d0,f_30_to_60,0.29523809523809524,0.29523809523809524
d0,m_gt_60,0.17142857142857143,0.17142857142857143
d0,f_gt_60,0.1580952380952381,0.1580952380952381
d0,edu_non,0.11047619047619048,0.11047619047619048
d0,edu_low,0.5504761904761905,0.5504761904761905
d0,edu_middle,0.31047619047619046,0.31047619047619046
d0,edu_high,0.02857142857142857,0.02857142857142857
d55,location_urban,1,1
d55,location_rural,0,0
d55,hh_size1,0.27300613496932513,0.26993865030674846
d55,hh_size2,0.5184049079754601,0.5214723926380368
d55,hh_size3,0.024539877300613498,0.024539877300613498
d55,hh_size4,0.18404907975460122,0.18404907975460122
d55,m_0_to_30,0.13307240704500978,0.1328125
d55,f_0_to_30,0.15459882583170254,0.154296875
d55,m_30_to_60,0.3405088062622309,0.34375
d55,f_30_to_60,0.29549902152641877,0.29296875
d55,m_gt_60,0.03131115459882583,0.03125
d55,f_gt_60,0.04500978473581213,0.044921875
d55,edu_non,0.046966731898238745,0.046875
d55,edu_low,0.20939334637964774,0.20703125
d55,edu_middle,0.6320939334637965,0.634765625
d55,edu_high,0.11154598825831702,0.111328125
d61,location_urban,1,1
d61,location_rural,0,0
d61,hh_size1,0.2746478873239437,0.2746478873239437
d61,hh_size2,0.6161971830985915,0.6197183098591549
d61,hh_size3,0.01056338028169014,0.01056338028169014
d61,hh_size4,0.09859154929577464,0.09507042253521127
d61,m_0_to_30,0.025806451612903226,0.02575107296137339
d61,f_0_to_30,0.017204301075268817,0.017167381974248927
d61,m_30_to_60,0.35913978494623655,0.3648068669527897
d61,f_30_to_60,0.3139784946236559,0.3133047210300429
d61,m_gt_60,0.16344086021505377,0.1609442060085837
d61,f_gt_60,0.12043010752688173,0.11802575107296137
d61,edu_non,0.07096774193548387,0.07081545064377683
d61,edu_low,0.410752688172043,0.41201716738197425
d61,edu_middle,0.47956989247311826,0.47854077253218885
d61,edu_high,0.03870967741935484,0.03862660944206009
d34,location_urban,0,0
d34,location_rural,1,1
d34,hh_size1,0.24315068493150685,0.24232081911262798
d34,hh_size2,0.6883561643835616,0.6860068259385665
d34,hh_size3,0,0
d34,hh_size4,0.0684931506849315,0.07167235494880546
d34,m_0_to_30,0.02231237322515213,0.022267206477732792
d34,f_0_to_30,0.02028397565922921,0.020242914979757085
d34,m_30_to_60,0.33874239350912777,0.340080971659919
d34,f_30_to_60,0.3286004056795132,0.32793522267206476
d34,m_gt_60,0.13793103448275862,0.13765182186234817
d34,f_gt_60,0.15212981744421908,0.15182186234817813
d34,edu_non,0.15010141987829614,0.14979757085020243
d34,edu_low,0.5273833671399595,0.52834008097166
d34,edu_middle,0.3002028397565923,0.29959514170040485
d34,edu_high,0.02231237322515213,0.022267206477732792
d63,location_urban,0,0
d63,location_rural,1,1
d63,hh_size1,0.2290909090909091,0.2290909090909091
d63,hh_size2,0.6836363636363636,0.6836363636363636
d63,hh_size3,0.02909090909090909,0.02909090909090909
d63,hh_size4,0.05818181818181818,0.05818181818181818
d63,m_0_to_30,0.022964509394572025,0.022964509394572025
d63,f_0_to_30,0.014613778705636743,0.014613778705636743
d63,m_30_to_60,0.35073068893528186,0.35281837160751567
d63,f_30_to_60,0.31106471816283926,0.31106471816283926
d63,m_gt_60,0.17536534446764093,0.1732776617954071
d63,f_gt_60,0.12526096033402923,0.12526096033402923
d63,edu_non,0.1127348643006263,0.1127348643006263
d63,edu_low,0.5636743215031316,0.5636743215031316
d63,edu_middle,0.29436325678496866,0.29436325678496866
d63,edu_high,0.029227557411273485,0.029227557411273485
d58,location_urban,0,0
d58,location_rural,1,1
d58,hh_size1,0.2507936507936508,0.25316455696202533
d58,hh_size2,0.6190476190476191,0.6170886075949367
d58,hh_size3,0.0031746031746031746,0.0031645569620253164
d58,hh_size4,0.12698412698412698,0.12658227848101267
d58,m_0_to_30,0.021484375,0.021442495126705652
d58,f_0_to_30,0.025390625,0.025341130604288498
d58,m_30_to_60,0.287109375,0.28460038986354774
d58,f_30_to_60,0.314453125,0.31773879142300193
d58,m_gt_60,0.171875,0.17153996101364521
d58,f_gt_60,0.1796875,0.1793372319688109
d58,edu_non,0.0859375,0.08576998050682261
d58,edu_low,0.568359375,0.5672514619883041
d58,edu_middle,0.326171875,0.32748538011695905
d58,edu_high,0.01953125,0.01949317738791423
d35,location_urban,0,0
d35,location_rural,1,1
d35,hh_size1,0.25874125874125875,0.2596491228070175
d35,hh_size2,0.6293706293706294,0.6350877192982456
d35,hh_size3,0.013986013986013986,0.014035087719298246
d35,hh_size4,0.0979020979020979,0.0912280701754386
d35,m_0_to_30,0.03375527426160337,0.03375527426160337
d35,f_0_to_30,0.03375527426160337,0.03375527426160337
d35,m_30_to_60,0.33755274261603374,0.33755274261603374
d35,f_30_to_60,0.31856540084388185,0.31856540084388185
d35,m_gt_60,0.1371308016877637,0.1371308016877637
d35,f_gt_60,0.13924050632911392,0.13924050632911392
d35,edu_non,0.09282700421940929,0.09282700421940929
d35,edu_low,0.5949367088607594,0.5949367088607594
d35,edu_middle,0.27848101265822783,0.27848101265822783
d35,edu_high,0.03375527426160337,0.03375527426160337
d29,location_urban,1,1
d29,location_rural,0,0
d29,hh_size1,0.24671052631578946,0.24834437086092714
d29,hh_size2,0.7006578947368421,0.7052980132450332
d29,hh_size3,0.003289473684210526,0.0033112582781456954
d29,hh_size4,0.049342105263157895,0.04304635761589404
d29,m_0_to_30,0.02119460500963391,0.02127659574468085
d29,f_0_to_30,0.025048169556840076,0.025145067698259187
d29,m_30_to_60,0.3448940269749518,0.344294003868472
d29,f_30_to_60,0.325626204238921,0.32495164410058025
d29,m_gt_60,0.1329479768786127,0.13346228239845262
d29,f_gt_60,0.15028901734104047,0.15087040618955513
d29,edu_non,0.07129094412331406,0.07156673114119923
d29,edu_low,0.4296724470134875,0.42940038684719534
d29,edu_middle,0.45472061657032753,0.45454545454545453
d29,edu_high,0.04431599229287091,0.04448742746615087
d54,location_urban,1,1
d54,location_rural,0,0
d54,hh_size1,0.3333333333333333,0.33226837060702874
d54,hh_size2,0.6217948717948718,0.6198083067092651
d54,hh_size3,0.016025641025641024,0.01597444089456869
d54,hh_size4,0.028846153846153848,0.03194888178913738
d54,m_0_to_30,0.031007751937984496,0.030947775628626693
d54,f_0_to_30,0.029069767441860465,0.029013539651837523
d54,m_30_to_60,0.3430232558139535,0.34235976789168276
d54,f_30_to_60,0.35271317829457366,0.3539651837524178
d54,m_gt_60,0.1182170542635659,0.11798839458413926
d54,f_gt_60,0.12596899224806202,0.12572533849129594
d54,edu_non,0.07945736434108527,0.07930367504835589
d54,edu_low,0.3643410852713178,0.36363636363636365
d54,edu_middle,0.5038759689922481,0.504835589941973
d54,edu_high,0.05232558139534884,0.05222437137330754
d24,location_urban,0,0
d24,location_rural,1,1
d24,hh_size1,0.22591362126245848,0.22666666666666666
d24,hh_size2,0.6378737541528239,0.6433333333333333
d24,hh_size3,0.016611295681063124,0.016666666666666666
d24,hh_size4,0.11960132890365449,0.11333333333333333
d24,m_0_to_30,0.015904572564612324,0.015904572564612324
d24,f_0_to_30,0.02584493041749503,0.02584493041749503
d24,m_30_to_60,0.29025844930417494,0.29025844930417494
d24,f_30_to_60,0.34592445328031807,0.34592445328031807
d24,m_gt_60,0.17892644135188868,0.17892644135188868
d24,f_gt_60,0.14314115308151093,0.14314115308151093
d24,edu_non,0.08151093439363817,0.08151093439363817
d24,edu_low,0.5666003976143141,0.5666003976143141
d24,edu_middle,0.32803180914512925,0.32803180914512925
d24,edu_high,0.02385685884691849,0.02385685884691849
d73,location_urban,0,0
d73,location_rural,1,1
d73,hh_size1,0.20655737704918034,0.20588235294117646
d73,hh_size2,0.6491803278688525,0.6503267973856209
d73,hh_size3,0.009836065573770493,0.00980392156862745
d73,hh_size4,0.13442622950819672,0.13398692810457516
d73,m_0_to_30,0.025540275049115914,0.025440313111545987
d73,f_0_to_30,0.021611001964636542,0.021526418786692758
d73,m_30_to_60,0.343811394891945,0.34442270058708413
d73,f_30_to_60,0.2888015717092338,0.2896281800391389
d73,m_gt_60,0.14734774066797643,0.14677103718199608
d73,f_gt_60,0.17288801571709234,0.17221135029354206
d73,edu_non,0.137524557956778,0.136986301369863
d73,edu_low,0.5108055009823183,0.5107632093933464
d73,edu_middle,0.3241650294695481,0.324853228962818
d73,edu_high,0.0275049115913556,0.0273972602739726
d62,location_urban,0,0
d62,location_rural,1,1
d62,hh_size1,0.24671052631578946,0.2459016393442623
d62,hh_size2,0.680921052631579,0.6786885245901639
d62,hh_size3,0.019736842105263157,0.019672131147540985
d62,hh_size4,0.05263157894736842,0.05573770491803279
d62,m_0_to_30,0.02676864244741874,0.026717557251908396
d62,f_0_to_30,0.0248565965583174,0.02480916030534351
d62,m_30_to_60,0.3173996175908222,0.3187022900763359
d62,f_30_to_60,0.2982791586998088,0.29770992366412213
d62,m_gt_60,0.17590822179732313,0.17557251908396945
d62,f_gt_60,0.15678776290630975,0.15648854961832062
d62,edu_non,0.09177820267686425,0.0916030534351145
d62,edu_low,0.5468451242829828,0.5477099236641222
d62,edu_middle,0.3365200764818356,0.33587786259541985
d62,edu_high,0.0248565965583174,0.02480916030534351
d68,location_urban,1,1
d68,location_rural,0,0
d68,hh_size1,0.3128654970760234,0.30994152046783624
d68,hh_size2,0.5029239766081871,0.5029239766081871
d68,hh_size3,0.043859649122807015,0.043859649122807015
d68,hh_size4,0.14035087719298245,0.14327485380116958
d68,m_0_to_30,0.12867647058823528,0.12867647058823528
d68,f_0_to_30,0.11948529411764706,0.11948529411764706
d68,m_30_to_60,0.3382352941176471,0.3382352941176471
d68,f_30_to_60,0.3088235294117647,0.3088235294117647
d68,m_gt_60,0.03676470588235294,0.03676470588235294
d68,f_gt_60,0.06801470588235294,0.06801470588235294
d68,edu_non,0.08455882352941177,0.08455882352941177
d68,edu_low,0.25,0.25
d68,edu_middle,0.5661764705882353,0.5661764705882353
d68,edu_high,0.09926470588235294,0.09926470588235294
d36,location_urban,1,1
d36,location_rural,0,0
d36,hh_size1,0.2876712328767123,0.28719723183391005
d36,hh_size2,0.5205479452054794,0.5259515570934256
d36,hh_size3,0.04452054794520548,0.04498269896193772
d36,hh_size4,0.14726027397260275,0.14186851211072665
d36,m_0_to_30,0.1723404255319149,0.1734475374732334
d36,f_0_to_30,0.09148936170212765,0.09207708779443255
d36,m_30_to_60,0.2957446808510638,0.2955032119914347
d36,f_30_to_60,0.34893617021276596,0.3468950749464668
d36,m_gt_60,0.04893617021276596,0.04925053533190578
d36,f_gt_60,0.0425531914893617,0.042826552462526764
d36,edu_non,0.09148936170212765,0.09207708779443255
d36,edu_low,0.23617021276595745,0.23768736616702354
d36,edu_middle,0.5851063829787234,0.582441113490364
d36,edu_high,0.08723404255319149,0.08779443254817987
d75,location_urban,1,1
d75,location_rural,0,0
d75,hh_size1,0.29607250755287007,0.29518072289156627
d75,hh_size2,0.6314199395770392,0.6295180722891566
d75,hh_size3,0,0
d75,hh_size4,0.07250755287009064,0.07530120481927711
d75,m_0_to_30,0.025925925925925925,0.025878003696857672
d75,f_0_to_30,0.014814814814814815,0.014787430683918669
d75,m_30_to_60,0.34629629629629627,0.34935304990757854
d75,f_30_to_60,0.34444444444444444,0.3438077634011091
d75,m_gt_60,0.12037037037037036,0.12014787430683918
d75,f_gt_60,0.14814814814814814,0.14602587800369685
d75,edu_non,0.08148148148148149,0.08133086876155268
d75,edu_low,0.337037037037037,0.33826247689463956
d75,edu_middle,0.5462962962962963,0.5452865064695009
d75,edu_high,0.03518518518518519,0.03512014787430684
d71,location_urban,0,0
d71,location_rural,1,1
d71,hh_size1,0.1946564885496183,0.19391634980988592
d71,hh_size2,0.7213740458015268,0.7186311787072244
d71,hh_size3,0.022900763358778626,0.022813688212927757
d71,hh_size4,0.061068702290076333,0.06463878326996197
d71,m_0_to_30,0.023758099352051837,0.023706896551724137
d71,f_0_to_30,0.028077753779697623,0.028017241379310345
d71,m_30_to_60,0.3434125269978402,0.3448275862068966
